timestamp,equity,month
2022-08-01 00:00:00,48143.79622080497,2022-08
2022-08-01 01:00:00,48143.79622080497,2022-08
2022-08-01 02:00:00,48143.79622080497,2022-08
2022-08-01 03:00:00,48143.79622080497,2022-08
2022-08-01 04:00:00,48143.79622080497,2022-08
2022-08-01 05:00:00,48143.79622080497,2022-08
2022-08-01 06:00:00,48143.79622080497,2022-08
2022-08-01 07:00:00,48143.79622080497,2022-08
2022-08-01 08:00:00,48143.79622080497,2022-08
2022-08-01 09:00:00,48143.79622080497,2022-08
2022-08-01 10:00:00,48143.79622080497,2022-08
2022-08-01 11:00:00,48143.79622080497,2022-08
2022-08-01 12:00:00,48143.79622080497,2022-08
2022-08-01 13:00:00,48143.79622080497,2022-08
2022-08-01 14:00:00,48143.79622080497,2022-08
2022-08-01 15:00:00,48143.79622080497,2022-08
2022-08-01 16:00:00,48143.79622080497,2022-08
2022-08-01 17:00:00,48143.79622080497,2022-08
2022-08-01 18:00:00,48143.79622080497,2022-08
2022-08-01 19:00:00,48143.79622080497,2022-08
2022-08-01 20:00:00,48143.79622080497,2022-08
2022-08-01 21:00:00,48143.79622080497,2022-08
2022-08-01 22:00:00,48143.79622080497,2022-08
2022-08-01 23:00:00,48143.79622080497,2022-08
2022-08-02 00:00:00,48143.79622080497,2022-08
2022-08-02 01:00:00,48143.79622080497,2022-08
2022-08-02 02:00:00,48143.79622080497,2022-08
2022-08-02 03:00:00,48143.79622080497,2022-08
2022-08-02 04:00:00,48143.79622080497,2022-08
2022-08-02 05:00:00,48143.79622080497,2022-08
2022-08-02 06:00:00,48143.79622080497,2022-08
2022-08-02 07:00:00,48143.79622080497,2022-08
2022-08-02 08:00:00,48143.79622080497,2022-08
2022-08-02 09:00:00,48143.79622080497,2022-08
2022-08-02 10:00:00,48143.79622080497,2022-08
2022-08-02 11:00:00,48143.79622080497,2022-08
2022-08-02 12:00:00,48143.79622080497,2022-08
2022-08-02 13:00:00,48143.79622080497,2022-08
2022-08-02 14:00:00,48143.79622080497,2022-08
2022-08-02 15:00:00,48143.79622080497,2022-08
2022-08-02 16:00:00,48095.652424584165,2022-08
2022-08-02 17:00:00,47700.92949801101,2022-08
2022-08-02 18:00:00,47277.69320425017,2022-08
2022-08-02 19:00:00,47216.18168340513,2022-08
2022-08-02 20:00:00,47379.46494124696,2022-08
2022-08-02 21:00:00,47508.659707436535,2022-08
2022-08-02 22:00:00,47524.17130834528,2022-08
2022-08-02 23:00:00,47291.43557746906,2022-08
2022-08-03 00:00:00,46891.857560956305,2022-08
2022-08-03 01:00:00,46908.33606536997,2022-08
2022-08-03 02:00:00,46857.1518968541,2022-08
2022-08-03 03:00:00,47034.13638308482,2022-08
2022-08-03 04:00:00,46970.032737949994,2022-08
2022-08-03 05:00:00,47145.28914132085,2022-08
2022-08-03 06:00:00,47405.92106693482,2022-08
2022-08-03 07:00:00,47295.8997915237,2022-08
2022-08-03 08:00:00,47923.02929033309,2022-08
2022-08-03 09:00:00,48105.609473443365,2022-08
2022-08-03 10:00:00,48161.134421523886,2022-08
2022-08-03 11:00:00,48145.27308956016,2022-08
2022-08-03 12:00:00,47861.08574877309,2022-08
2022-08-03 13:00:00,48018.320716605405,2022-08
2022-08-03 14:00:00,47936.79223596699,2022-08
2022-08-03 15:00:00,48042.26700766347,2022-08
2022-08-03 16:00:00,48223.65399070384,2022-08
2022-08-03 17:00:00,48239.41246059257,2022-08
2022-08-03 18:00:00,48320.38548602603,2022-08
2022-08-03 19:00:00,48267.00006910534,2022-08
2022-08-03 20:00:00,47979.76801089852,2022-08
2022-08-03 21:00:00,47867.54548708258,2022-08
2022-08-03 22:00:00,47177.09409490828,2022-08
2022-08-03 23:00:00,46942.89772256718,2022-08
2022-08-04 00:00:00,47328.91851759603,2022-08
2022-08-04 01:00:00,47607.05756837359,2022-08
2022-08-04 02:00:00,47594.117519339634,2022-08
2022-08-04 03:00:00,47513.51479737614,2022-08
2022-08-04 04:00:00,47490.288540843016,2022-08
2022-08-04 05:00:00,47571.28213869148,2022-08
2022-08-04 06:00:00,47188.45006798737,2022-08
2022-08-04 07:00:00,47209.413358870675,2022-08
2022-08-04 08:00:00,46901.485451175526,2022-08
2022-08-04 09:00:00,47049.31882535359,2022-08
2022-08-04 10:00:00,47036.41992114964,2022-08
2022-08-04 11:00:00,47079.992296116114,2022-08
2022-08-04 12:00:00,47102.18993189933,2022-08
2022-08-04 13:00:00,47376.399651412205,2022-08
2022-08-04 14:00:00,47156.871410964915,2022-08
2022-08-04 15:00:00,47176.00375691337,2022-08
2022-08-04 16:00:00,46467.942377500505,2022-08
2022-08-04 17:00:00,46563.5012451678,2022-08
2022-08-04 18:00:00,46368.20730958856,2022-08
2022-08-04 19:00:00,46187.62265073313,2022-08
2022-08-04 20:00:00,46311.01599589317,2022-08
2022-08-04 21:00:00,46278.3470008758,2022-08
2022-08-04 22:00:00,46539.98697482469,2022-08
2022-08-04 23:00:00,46540.933305914616,2022-08
2022-08-05 00:00:00,46559.48962424312,2022-08
2022-08-05 01:00:00,47097.33484195972,2022-08
2022-08-05 02:00:00,47408.94521193958,2022-08
2022-08-05 03:00:00,47677.23007593293,2022-08
2022-08-05 04:00:00,47629.2963489868,2022-08
2022-08-05 05:00:00,47706.97778802053,2022-08
2022-08-05 06:00:00,47896.73774396522,2022-08
2022-08-05 07:00:00,47699.36599447115,2022-08
2022-08-05 08:00:00,47628.14429374689,2022-08
2022-08-05 09:00:00,47588.54239487508,2022-08
2022-08-05 10:00:00,47719.85611980949,2022-08
2022-08-05 11:00:00,48150.004745009785,2022-08
2022-08-05 12:00:00,47307.402425349304,2022-08
2022-08-05 13:00:00,47307.402425349304,2022-08
2022-08-05 14:00:00,47307.402425349304,2022-08
2022-08-05 15:00:00,47307.402425349304,2022-08
2022-08-05 16:00:00,47307.402425349304,2022-08
2022-08-05 17:00:00,47307.402425349304,2022-08
2022-08-05 18:00:00,47307.402425349304,2022-08
2022-08-05 19:00:00,47307.402425349304,2022-08
2022-08-05 20:00:00,47307.402425349304,2022-08
2022-08-05 21:00:00,47307.402425349304,2022-08
2022-08-05 22:00:00,47307.402425349304,2022-08
2022-08-05 23:00:00,47307.402425349304,2022-08
2022-08-06 00:00:00,47307.402425349304,2022-08
2022-08-06 01:00:00,47307.402425349304,2022-08
2022-08-06 02:00:00,47307.402425349304,2022-08
2022-08-06 03:00:00,47307.402425349304,2022-08
2022-08-06 04:00:00,47307.402425349304,2022-08
2022-08-06 05:00:00,47307.402425349304,2022-08
2022-08-06 06:00:00,47307.402425349304,2022-08
2022-08-06 07:00:00,47307.402425349304,2022-08
2022-08-06 08:00:00,47307.402425349304,2022-08
2022-08-06 09:00:00,47307.402425349304,2022-08
2022-08-06 10:00:00,47307.402425349304,2022-08
2022-08-06 11:00:00,47307.402425349304,2022-08
2022-08-06 12:00:00,47307.402425349304,2022-08
2022-08-06 13:00:00,47307.402425349304,2022-08
2022-08-06 14:00:00,47307.402425349304,2022-08
2022-08-06 15:00:00,47307.402425349304,2022-08
2022-08-06 16:00:00,47307.402425349304,2022-08
2022-08-06 17:00:00,47307.402425349304,2022-08
2022-08-06 18:00:00,47307.402425349304,2022-08
2022-08-06 19:00:00,47307.402425349304,2022-08
2022-08-06 20:00:00,47307.402425349304,2022-08
2022-08-06 21:00:00,47307.402425349304,2022-08
2022-08-06 22:00:00,47307.402425349304,2022-08
2022-08-06 23:00:00,47307.402425349304,2022-08
2022-08-07 00:00:00,47307.402425349304,2022-08
2022-08-07 01:00:00,47307.402425349304,2022-08
2022-08-07 02:00:00,47307.402425349304,2022-08
2022-08-07 03:00:00,47307.402425349304,2022-08
2022-08-07 04:00:00,47307.402425349304,2022-08
2022-08-07 05:00:00,47307.402425349304,2022-08
2022-08-07 06:00:00,47307.402425349304,2022-08
2022-08-07 07:00:00,47307.402425349304,2022-08
2022-08-07 08:00:00,47307.402425349304,2022-08
2022-08-07 09:00:00,47307.402425349304,2022-08
2022-08-07 10:00:00,47307.402425349304,2022-08
2022-08-07 11:00:00,47307.402425349304,2022-08
2022-08-07 12:00:00,47260.09502292395,2022-08
2022-08-07 13:00:00,47337.256798521164,2022-08
2022-08-07 14:00:00,47269.43867195626,2022-08
2022-08-07 15:00:00,47072.24065244509,2022-08
2022-08-07 16:00:00,47216.504957854195,2022-08
2022-08-07 17:00:00,47516.44222547772,2022-08
2022-08-07 18:00:00,47465.73708412077,2022-08
2022-08-07 19:00:00,47354.14488189247,2022-08
2022-08-07 20:00:00,47564.71433787438,2022-08
2022-08-07 21:00:00,47661.48346450438,2022-08
2022-08-07 22:00:00,47525.09072337852,2022-08
2022-08-07 23:00:00,47381.480677857886,2022-08
2022-08-08 00:00:00,47565.205032790735,2022-08
2022-08-08 01:00:00,47474.896722559446,2022-08
2022-08-08 02:00:00,47643.28686135612,2022-08
2022-08-08 03:00:00,47651.85357677087,2022-08
2022-08-08 04:00:00,47722.92255715664,2022-08
2022-08-08 05:00:00,47904.725023667095,2022-08
2022-08-08 06:00:00,48516.41712814974,2022-08
2022-08-08 07:00:00,48676.28144277471,2022-08
2022-08-08 08:00:00,49342.358900486965,2022-08
2022-08-08 09:00:00,49254.2791630008,2022-08
2022-08-08 10:00:00,49147.072505696204,2022-08
2022-08-08 11:00:00,49147.072505696204,2022-08
2022-08-08 12:00:00,49147.072505696204,2022-08
2022-08-08 13:00:00,49147.072505696204,2022-08
2022-08-08 14:00:00,49147.072505696204,2022-08
2022-08-08 15:00:00,49147.072505696204,2022-08
2022-08-08 16:00:00,49147.072505696204,2022-08
2022-08-08 17:00:00,49147.072505696204,2022-08
2022-08-08 18:00:00,49147.072505696204,2022-08
2022-08-08 19:00:00,49147.072505696204,2022-08
2022-08-08 20:00:00,49147.072505696204,2022-08
2022-08-08 21:00:00,49147.072505696204,2022-08
2022-08-08 22:00:00,49147.072505696204,2022-08
2022-08-08 23:00:00,49147.072505696204,2022-08
2022-08-09 00:00:00,49147.072505696204,2022-08
2022-08-09 01:00:00,49147.072505696204,2022-08
2022-08-09 02:00:00,49147.072505696204,2022-08
2022-08-09 03:00:00,49147.072505696204,2022-08
2022-08-09 04:00:00,49147.072505696204,2022-08
2022-08-09 05:00:00,49147.072505696204,2022-08
2022-08-09 06:00:00,49147.072505696204,2022-08
2022-08-09 07:00:00,49147.072505696204,2022-08
2022-08-09 08:00:00,49147.072505696204,2022-08
2022-08-09 09:00:00,49147.072505696204,2022-08
2022-08-09 10:00:00,49147.072505696204,2022-08
2022-08-09 11:00:00,49147.072505696204,2022-08
2022-08-09 12:00:00,49147.072505696204,2022-08
2022-08-09 13:00:00,49147.072505696204,2022-08
2022-08-09 14:00:00,49147.072505696204,2022-08
2022-08-09 15:00:00,49147.072505696204,2022-08
2022-08-09 16:00:00,49147.072505696204,2022-08
2022-08-09 17:00:00,49147.072505696204,2022-08
2022-08-09 18:00:00,49147.072505696204,2022-08
2022-08-09 19:00:00,49147.072505696204,2022-08
2022-08-09 20:00:00,49147.072505696204,2022-08
2022-08-09 21:00:00,49147.072505696204,2022-08
2022-08-09 22:00:00,49147.072505696204,2022-08
2022-08-09 23:00:00,49147.072505696204,2022-08
2022-08-10 00:00:00,49147.072505696204,2022-08
2022-08-10 01:00:00,49147.072505696204,2022-08
2022-08-10 02:00:00,49147.072505696204,2022-08
2022-08-10 03:00:00,49147.072505696204,2022-08
2022-08-10 04:00:00,49147.072505696204,2022-08
2022-08-10 05:00:00,49147.072505696204,2022-08
2022-08-10 06:00:00,49147.072505696204,2022-08
2022-08-10 07:00:00,49147.072505696204,2022-08
2022-08-10 08:00:00,49147.072505696204,2022-08
2022-08-10 09:00:00,49147.072505696204,2022-08
2022-08-10 10:00:00,49147.072505696204,2022-08
2022-08-10 11:00:00,49147.072505696204,2022-08
2022-08-10 12:00:00,49147.072505696204,2022-08
2022-08-10 13:00:00,49147.072505696204,2022-08
2022-08-10 14:00:00,49147.072505696204,2022-08
2022-08-10 15:00:00,49147.072505696204,2022-08
2022-08-10 16:00:00,49147.072505696204,2022-08
2022-08-10 17:00:00,49147.072505696204,2022-08
2022-08-10 18:00:00,49147.072505696204,2022-08
2022-08-10 19:00:00,49147.072505696204,2022-08
2022-08-10 20:00:00,49147.072505696204,2022-08
2022-08-10 21:00:00,49147.072505696204,2022-08
2022-08-10 22:00:00,49147.072505696204,2022-08
2022-08-10 23:00:00,49147.072505696204,2022-08
2022-08-11 00:00:00,49147.072505696204,2022-08
2022-08-11 01:00:00,49147.072505696204,2022-08
2022-08-11 02:00:00,49147.072505696204,2022-08
2022-08-11 03:00:00,49147.072505696204,2022-08
2022-08-11 04:00:00,49147.072505696204,2022-08
2022-08-11 05:00:00,49147.072505696204,2022-08
2022-08-11 06:00:00,49147.072505696204,2022-08
2022-08-11 07:00:00,49147.072505696204,2022-08
2022-08-11 08:00:00,49147.072505696204,2022-08
2022-08-11 09:00:00,49147.072505696204,2022-08
2022-08-11 10:00:00,49147.072505696204,2022-08
2022-08-11 11:00:00,49147.072505696204,2022-08
2022-08-11 12:00:00,49147.072505696204,2022-08
2022-08-11 13:00:00,49147.072505696204,2022-08
2022-08-11 14:00:00,49147.072505696204,2022-08
2022-08-11 15:00:00,49147.072505696204,2022-08
2022-08-11 16:00:00,49147.072505696204,2022-08
2022-08-11 17:00:00,49147.072505696204,2022-08
2022-08-11 18:00:00,49147.072505696204,2022-08
2022-08-11 19:00:00,49147.072505696204,2022-08
2022-08-11 20:00:00,49147.072505696204,2022-08
2022-08-11 21:00:00,49147.072505696204,2022-08
2022-08-11 22:00:00,49147.072505696204,2022-08
2022-08-11 23:00:00,49147.072505696204,2022-08
2022-08-12 00:00:00,49097.92543319051,2022-08
2022-08-12 01:00:00,48978.99326132884,2022-08
2022-08-12 02:00:00,49194.50532262305,2022-08
2022-08-12 03:00:00,49191.63701873664,2022-08
2022-08-12 04:00:00,49031.585661874735,2022-08
2022-08-12 05:00:00,49068.40239104535,2022-08
2022-08-12 06:00:00,49073.11460457303,2022-08
2022-08-12 07:00:00,49091.00052809332,2022-08
2022-08-12 08:00:00,49009.008012711674,2022-08
2022-08-12 09:00:00,49136.95485393064,2022-08
2022-08-12 10:00:00,48654.5880917754,2022-08
2022-08-12 11:00:00,48500.949442888115,2022-08
2022-08-12 12:00:00,48725.59910084905,2022-08
2022-08-12 13:00:00,48821.58484161941,2022-08
2022-08-12 14:00:00,48791.32423561774,2022-08
2022-08-12 15:00:00,49131.300197697434,2022-08
2022-08-12 16:00:00,49152.156864528646,2022-08
2022-08-12 17:00:00,49189.48579082183,2022-08
2022-08-12 18:00:00,49426.284764530224,2022-08
2022-08-12 19:00:00,49534.72713932158,2022-08
2022-08-12 20:00:00,49632.31093511437,2022-08
2022-08-12 21:00:00,49405.878831166876,2022-08
2022-08-12 22:00:00,49660.9325103238,2022-08
2022-08-12 23:00:00,49997.97870486237,2022-08
2022-08-13 00:00:00,50164.83203951206,2022-08
2022-08-13 01:00:00,50306.91552131408,2022-08
2022-08-13 02:00:00,50566.66092611378,2022-08
2022-08-13 03:00:00,50802.845263275085,2022-08
2022-08-13 04:00:00,50619.94096154068,2022-08
2022-08-13 05:00:00,50619.94096154068,2022-08
2022-08-13 06:00:00,50619.94096154068,2022-08
2022-08-13 07:00:00,50619.94096154068,2022-08
2022-08-13 08:00:00,50619.94096154068,2022-08
2022-08-13 09:00:00,50619.94096154068,2022-08
2022-08-13 10:00:00,50619.94096154068,2022-08
2022-08-13 11:00:00,50619.94096154068,2022-08
2022-08-13 12:00:00,50619.94096154068,2022-08
2022-08-13 13:00:00,50619.94096154068,2022-08
2022-08-13 14:00:00,50619.94096154068,2022-08
2022-08-13 15:00:00,50619.94096154068,2022-08
2022-08-13 16:00:00,50619.94096154068,2022-08
2022-08-13 17:00:00,50619.94096154068,2022-08
2022-08-13 18:00:00,50619.94096154068,2022-08
2022-08-13 19:00:00,50619.94096154068,2022-08
2022-08-13 20:00:00,50619.94096154068,2022-08
2022-08-13 21:00:00,50619.94096154068,2022-08
2022-08-13 22:00:00,50619.94096154068,2022-08
2022-08-13 23:00:00,50619.94096154068,2022-08
2022-08-14 00:00:00,50619.94096154068,2022-08
2022-08-14 01:00:00,50619.94096154068,2022-08
2022-08-14 02:00:00,50619.94096154068,2022-08
2022-08-14 03:00:00,50619.94096154068,2022-08
2022-08-14 04:00:00,50619.94096154068,2022-08
2022-08-14 05:00:00,50619.94096154068,2022-08
2022-08-14 06:00:00,50619.94096154068,2022-08
2022-08-14 07:00:00,50619.94096154068,2022-08
2022-08-14 08:00:00,50619.94096154068,2022-08
2022-08-14 09:00:00,50619.94096154068,2022-08
2022-08-14 10:00:00,50619.94096154068,2022-08
2022-08-14 11:00:00,50619.94096154068,2022-08
2022-08-14 12:00:00,50619.94096154068,2022-08
2022-08-14 13:00:00,50619.94096154068,2022-08
2022-08-14 14:00:00,50619.94096154068,2022-08
2022-08-14 15:00:00,50619.94096154068,2022-08
2022-08-14 16:00:00,50619.94096154068,2022-08
2022-08-14 17:00:00,50619.94096154068,2022-08
2022-08-14 18:00:00,50619.94096154068,2022-08
2022-08-14 19:00:00,50619.94096154068,2022-08
2022-08-14 20:00:00,50619.94096154068,2022-08
2022-08-14 21:00:00,50619.94096154068,2022-08
2022-08-14 22:00:00,50619.94096154068,2022-08
2022-08-14 23:00:00,50619.94096154068,2022-08
2022-08-15 00:00:00,50619.94096154068,2022-08
2022-08-15 01:00:00,50569.32102057913,2022-08
2022-08-15 02:00:00,51128.62746086673,2022-08
2022-08-15 03:00:00,51025.355419118714,2022-08
2022-08-15 04:00:00,50984.604718758776,2022-08
2022-08-15 05:00:00,50923.23244042213,2022-08
2022-08-15 06:00:00,49523.03755529537,2022-08
2022-08-15 07:00:00,49301.06319653716,2022-08
2022-08-15 08:00:00,49333.175405028254,2022-08
2022-08-15 09:00:00,49598.855197707235,2022-08
