entry_time,exit_time,entry_price,exit_price,position,profit_loss,profit_pct,duration_hours,exit_reason,entry_month,exit_month
2024-06-01 17:00:00,2024-06-04 02:00:00,67791.02,69139.57,LONG,2960.2264721381516,1.9892752756928613,57.0,Bearish MACD divergence detected,2024-06,2024-06
2024-06-06 20:00:00,2024-06-07 12:00:00,70720.01,71234.09,LONG,1101.0636095350603,0.7269229741341974,16.0,Bearish MACD divergence detected,2024-06,2024-06
2024-06-07 12:00:00,2024-06-12 15:00:00,71234.09,69734.0,LONG,-3206.513929116815,-2.105859708462615,123.0,RSI reversal from overbought levels (RSI: 81.25),2024-06,2024-06
2024-06-14 14:00:00,2024-06-16 14:00:00,66982.98,66519.02,LONG,-1030.3815930800024,-0.6926535666224343,48.0,Bearish MACD divergence detected,2024-06,2024-06
2024-06-18 00:00:00,2024-06-19 08:00:00,65749.99,65183.89,SHORT,1269.3716726473751,0.8609887241047578,32.0,Bullish MACD divergence detected,2024-06,2024-06
2024-06-20 14:00:00,2024-06-22 09:00:00,64952.02,64325.99,SHORT,1430.3809931961562,0.9638345350922095,43.0,Bullish MACD divergence detected,2024-06,2024-06
2024-06-22 14:00:00,2024-06-22 19:00:00,64287.96,64295.01,SHORT,-16.39870986834139,-0.010966283577831542,5.0,Bullish MACD divergence detected,2024-06,2024-06
