entry_time,exit_time,entry_price,exit_price,position,profit_loss,profit_pct,duration_hours,exit_reason,entry_month,exit_month
2023-05-03 17:00:00,2023-05-04 10:00:00,28576.7,29243.62,LONG,1677.889185057043,2.333789415852769,17.0,RSI reversal from overbought levels (RSI: 80.23),2023-05,2023-05
2023-05-04 13:00:00,2023-05-05 00:00:00,28761.51,28937.63,LONG,449.6333846702897,0.6123461528967102,11.0,Bearish MACD divergence detected,2023-05,2023-05
2023-05-05 13:00:00,2023-05-05 14:00:00,29175.57,29259.19,LONG,211.31837777592563,0.2866096532132842,1.0,Bearish MACD divergence detected,2023-05,2023-05
2023-05-07 14:00:00,2023-05-12 02:00:00,29045.71,26646.7,LONG,-6094.971570069926,-8.259429705798201,108.0,Trailing stop hit at $26722.05 (8.0% from high of $29045.71),2023-05,2023-05
2023-05-12 21:00:00,2023-05-16 19:00:00,26750.09,26933.05,SHORT,-462.06789932237416,-0.6839603156475329,94.0,Bullish MACD divergence detected,2023-05,2023-05
2023-05-18 14:00:00,2023-05-19 10:00:00,27244.99,26823.08,SHORT,1036.944318545906,1.5485782890725959,20.0,Bullish MACD divergence detected,2023-05,2023-05
2023-05-24 03:00:00,2023-05-24 06:00:00,26786.0,26712.55,SHORT,186.08769618885898,0.27421040842231287,3.0,RSI reversal from oversold levels (RSI: 17.77),2023-05,2023-05
2023-05-26 05:00:00,2023-05-31 10:00:00,26347.43,27056.53,SHORT,-1827.781872565144,-2.6913440893476084,125.0,RSI reversal from oversold levels (RSI: 15.55),2023-05,2023-05
