entry_time,exit_time,entry_price,exit_price,position,profit_loss,profit_pct,duration_hours,exit_reason,entry_month,exit_month
2020-08-26 17:00:00,2020-09-02 12:00:00,11449.98,11428.65,SHORT,26.595424331598867,0.18628853500180723,163.0,RSI reversal from oversold levels (RSI: 12.17),2020-08,2020-09
2020-09-06 22:00:00,2020-09-08 22:00:00,10211.08,10106.5,SHORT,146.19678704627475,1.0241815753083898,48.0,Bullish MACD divergence detected,2020-09,2020-09
2020-09-08 22:00:00,2020-09-14 00:00:00,10106.5,10273.28,SHORT,-237.5006394089375,-1.6502251026567125,122.0,Bullish MACD divergence detected,2020-09,2020-09
2020-09-18 04:00:00,2020-09-19 10:00:00,10904.6,10993.11,LONG,114.65717773739269,0.8116758065403611,30.0,Bearish MACD divergence detected,2020-09,2020-09
2020-09-19 10:00:00,2020-09-23 20:00:00,10993.11,10230.39,LONG,-986.0717524804138,-6.938163995448068,106.0,Trailing stop hit at $10248.80 (8.0% from high of $11140.00),2020-09,2020-09
2020-09-26 14:00:00,2020-09-26 15:00:00,10706.65,10721.0,LONG,17.690187374258908,0.13402885122797856,1.0,Bearish MACD divergence detected,2020-09,2020-09
2020-09-27 06:00:00,2020-09-28 11:00:00,10660.82,10877.91,LONG,268.5941776763043,2.0363349160758757,29.0,Bearish MACD divergence detected,2020-09,2020-09
2020-09-28 23:00:00,2020-09-29 16:00:00,10696.12,10692.39,SHORT,4.68408162262913,0.034872458424189165,17.0,Bullish MACD divergence detected,2020-09,2020-09
2020-09-30 05:00:00,2020-09-30 18:00:00,10698.66,10731.1,SHORT,-40.66079815532101,-0.30321554288107583,13.0,Bullish MACD divergence detected,2020-09,2020-09
