timestamp,equity,month
2023-08-01 00:00:00,72997.20406974516,2023-08
2023-08-01 01:00:00,73205.09208926656,2023-08
2023-08-01 02:00:00,73871.27076798222,2023-08
2023-08-01 03:00:00,74043.05398149902,2023-08
2023-08-01 04:00:00,74043.05398149902,2023-08
2023-08-01 05:00:00,74043.05398149902,2023-08
2023-08-01 06:00:00,74043.05398149902,2023-08
2023-08-01 07:00:00,74043.05398149902,2023-08
2023-08-01 08:00:00,74043.05398149902,2023-08
2023-08-01 09:00:00,74043.05398149902,2023-08
2023-08-01 10:00:00,74043.05398149902,2023-08
2023-08-01 11:00:00,74043.05398149902,2023-08
2023-08-01 12:00:00,74043.05398149902,2023-08
2023-08-01 13:00:00,74043.05398149902,2023-08
2023-08-01 14:00:00,74043.05398149902,2023-08
2023-08-01 15:00:00,74043.05398149902,2023-08
2023-08-01 16:00:00,74043.05398149902,2023-08
2023-08-01 17:00:00,73969.01092751752,2023-08
2023-08-01 18:00:00,73156.63966064148,2023-08
2023-08-01 19:00:00,73150.48281686284,2023-08
2023-08-01 20:00:00,73264.60157685954,2023-08
2023-08-01 21:00:00,73225.97440759269,2023-08
2023-08-01 22:00:00,73202.64993302878,2023-08
2023-08-01 23:00:00,72047.92238616264,2023-08
2023-08-02 00:00:00,71751.47419028134,2023-08
2023-08-02 01:00:00,71693.0991361975,2023-08
2023-08-02 02:00:00,71780.01026704791,2023-08
2023-08-02 03:00:00,72234.49263560431,2023-08
2023-08-02 04:00:00,72125.76430729762,2023-08
2023-08-02 05:00:00,72190.98597603985,2023-08
2023-08-02 06:00:00,72401.85148869103,2023-08
2023-08-02 07:00:00,72376.7898133929,2023-08
2023-08-02 08:00:00,72600.8631610381,2023-08
2023-08-02 09:00:00,72692.90925288232,2023-08
2023-08-02 10:00:00,72493.76984518714,2023-08
2023-08-02 11:00:00,72414.52283522302,2023-08
2023-08-02 12:00:00,72661.00096292578,2023-08
2023-08-02 13:00:00,72798.87849766994,2023-08
2023-08-02 14:00:00,73148.61788078051,2023-08
2023-08-02 15:00:00,73030.43713671407,2023-08
2023-08-02 16:00:00,73785.327496943,2023-08
2023-08-02 17:00:00,73473.42332394105,2023-08
2023-08-02 18:00:00,73473.16785324484,2023-08
2023-08-02 19:00:00,73464.32856715599,2023-08
2023-08-02 20:00:00,73500.34993532152,2023-08
2023-08-02 21:00:00,73392.79677221738,2023-08
2023-08-02 22:00:00,73376.34445938151,2023-08
2023-08-02 23:00:00,73376.3189123119,2023-08
2023-08-03 00:00:00,73415.48257004077,2023-08
2023-08-03 01:00:00,73207.73379988335,2023-08
2023-08-03 02:00:00,73399.38791617959,2023-08
2023-08-03 03:00:00,73386.20562825518,2023-08
2023-08-03 04:00:00,73429.01227256494,2023-08
2023-08-03 05:00:00,73429.01227256494,2023-08
2023-08-03 06:00:00,73429.01227256494,2023-08
2023-08-03 07:00:00,73429.01227256494,2023-08
2023-08-03 08:00:00,73429.01227256494,2023-08
2023-08-03 09:00:00,73429.01227256494,2023-08
2023-08-03 10:00:00,73429.01227256494,2023-08
2023-08-03 11:00:00,73429.01227256494,2023-08
2023-08-03 12:00:00,73429.01227256494,2023-08
2023-08-03 13:00:00,73429.01227256494,2023-08
2023-08-03 14:00:00,73429.01227256494,2023-08
2023-08-03 15:00:00,73429.01227256494,2023-08
2023-08-03 16:00:00,73429.01227256494,2023-08
2023-08-03 17:00:00,73429.01227256494,2023-08
2023-08-03 18:00:00,73429.01227256494,2023-08
2023-08-03 19:00:00,73429.01227256494,2023-08
2023-08-03 20:00:00,73429.01227256494,2023-08
2023-08-03 21:00:00,73429.01227256494,2023-08
2023-08-03 22:00:00,73429.01227256494,2023-08
2023-08-03 23:00:00,73429.01227256494,2023-08
2023-08-04 00:00:00,73429.01227256494,2023-08
2023-08-04 01:00:00,73429.01227256494,2023-08
2023-08-04 02:00:00,73429.01227256494,2023-08
2023-08-04 03:00:00,73429.01227256494,2023-08
2023-08-04 04:00:00,73429.01227256494,2023-08
2023-08-04 05:00:00,73429.01227256494,2023-08
