timestamp,equity,month
2024-09-01 00:00:00,161766.314264153,2024-09
2024-09-01 01:00:00,161486.34571855993,2024-09
2024-09-01 02:00:00,160696.4276022753,2024-09
2024-09-01 03:00:00,160652.39685934645,2024-09
2024-09-01 04:00:00,160426.72557654217,2024-09
2024-09-01 05:00:00,159174.97877008616,2024-09
2024-09-01 06:00:00,159765.44091497362,2024-09
2024-09-01 07:00:00,160527.30453046443,2024-09
2024-09-01 08:00:00,159855.72589844806,2024-09
2024-09-01 09:00:00,159776.14664423937,2024-09
2024-09-01 10:00:00,159024.00053685132,2024-09
2024-09-01 11:00:00,159873.65113232122,2024-09
2024-09-01 12:00:00,159268.31076881313,2024-09
2024-09-01 13:00:00,159693.82233124462,2024-09
2024-09-01 14:00:00,158883.97508817297,2024-09
2024-09-01 15:00:00,159809.08734967242,2024-09
2024-09-01 16:00:00,159575.9220563821,2024-09
2024-09-01 17:00:00,159564.7222165349,2024-09
2024-09-01 18:00:00,160698.76090224346,2024-09
2024-09-01 19:00:00,160624.3698091405,2024-09
2024-09-01 20:00:00,160396.8044357738,2024-09
2024-09-01 21:00:00,160177.22718347466,2024-09
2024-09-01 22:00:00,157316.6014224926,2024-09
2024-09-01 23:00:00,157296.97425217205,2024-09
2024-09-02 00:00:00,157750.95207421525,2024-09
2024-09-02 01:00:00,157630.14203703954,2024-09
2024-09-02 02:00:00,157865.61317971014,2024-09
2024-09-02 03:00:00,158505.2118768686,2024-09
2024-09-02 04:00:00,157729.7327697988,2024-09
2024-09-02 05:00:00,158623.24940467038,2024-09
2024-09-02 06:00:00,158356.95125183198,2024-09
2024-09-02 07:00:00,157972.61557119183,2024-09
2024-09-02 08:00:00,159367.16033570017,2024-09
2024-09-02 09:00:00,160317.8839956738,2024-09
2024-09-02 10:00:00,160581.848848544,2024-09
2024-09-02 11:00:00,160371.85185140828,2024-09
2024-09-02 12:00:00,160294.7980512828,2024-09
2024-09-02 13:00:00,159710.8691463062,2024-09
2024-09-02 14:00:00,160852.20968838577,2024-09
2024-09-02 15:00:00,160690.22376941875,2024-09
2024-09-02 16:00:00,160160.45487429167,2024-09
2024-09-02 17:00:00,160624.39725972837,2024-09
2024-09-02 18:00:00,160547.53561371792,2024-09
2024-09-02 19:00:00,160421.20800838215,2024-09
2024-09-02 20:00:00,161936.50790889046,2024-09
2024-09-02 21:00:00,162087.4861421253,2024-09
2024-09-02 22:00:00,162919.211503722,2024-09
2024-09-02 23:00:00,162321.17299658494,2024-09
2024-09-03 00:00:00,162666.66609540195,2024-09
2024-09-03 01:00:00,163023.57863876908,2024-09
2024-09-03 02:00:00,162812.20911224032,2024-09
2024-09-03 03:00:00,162263.14245384705,2024-09
2024-09-03 04:00:00,162230.25664958972,2024-09
2024-09-03 05:00:00,162469.0493133915,2024-09
2024-09-03 06:00:00,161659.2569714956,2024-09
2024-09-03 07:00:00,162265.914963221,2024-09
2024-09-03 08:00:00,161379.31587649035,2024-09
2024-09-03 09:00:00,161612.5909721321,2024-09
2024-09-03 10:00:00,162175.16331975293,2024-09
2024-09-03 11:00:00,162156.11261177747,2024-09
2024-09-03 12:00:00,162165.52640657616,2024-09
2024-09-03 13:00:00,162003.36088016958,2024-09
2024-09-03 14:00:00,164017.7577131137,2024-09
2024-09-03 15:00:00,163873.0617979359,2024-09
2024-09-03 16:00:00,163920.22112611885,2024-09
2024-09-03 17:00:00,163947.96190740293,2024-09
2024-09-03 18:00:00,163315.4720941257,2024-09
2024-09-03 19:00:00,162982.58271871664,2024-09
2024-09-03 20:00:00,162477.70049934622,2024-09
2024-09-03 21:00:00,162736.77165575832,2024-09
2024-09-03 22:00:00,163484.69085995865,2024-09
2024-09-03 23:00:00,164531.26731546345,2024-09
2024-09-04 00:00:00,165495.8420214925,2024-09
2024-09-04 01:00:00,166483.44157598735,2024-09
2024-09-04 02:00:00,166860.71620145097,2024-09
2024-09-04 03:00:00,166844.15495502437,2024-09
2024-09-04 04:00:00,166733.13634832544,2024-09
2024-09-04 05:00:00,167959.25114030088,2024-09
2024-09-04 06:00:00,167889.92692787197,2024-09
2024-09-04 07:00:00,166588.88428564818,2024-09
2024-09-04 08:00:00,166486.21565411577,2024-09
2024-09-04 09:00:00,167002.2496675624,2024-09
2024-09-04 10:00:00,167392.118607729,2024-09
2024-09-04 11:00:00,167068.79980186292,2024-09
